창고,SKU명,카테고리,예측수요,현재고,안전재고계수,조정수요,발주권고량,발주필요
A센터,[하림] 닭가슴살_500g (0607),가금육,65,1727.010714657716,1.2,78,0,0
A센터,[하림] 닭가슴살_500g (0621),가금육,65,1411.6895519149418,1.2,78,0,0
A센터,[하림] 닭가슴살_500g (0622),가금육,69,1457.8029130710997,1.2,83,0,0
A센터,[하림] 닭가슴살_500g (0655),가금육,52,1459.8310759024666,1.2,62,0,0
A센터,[하림] 닭가슴살_500g (0672),가금육,64,1783.6295982738516,1.2,77,0,0
A센터,[하림] 닭가슴살_500g (0692),가금육,65,1374.3234313913913,1.2,78,0,0
A센터,[하림] 닭가슴살_500g (0703),가금육,55,1508.3255611903262,1.2,66,0,0
A센터,[하림] 닭가슴살_500g (0719),가금육,68,1716.7168208585815,1.2,82,0,0
A센터,[하림] 닭가슴살_500g (0720),가금육,63,1662.9646956403026,1.2,76,0,0
A센터,[하림] 닭가슴살_500g (0761),가금육,62,1835.6053301858888,1.2,74,0,0
A센터,[하림] 닭가슴살_500g (0798),가금육,58,1370.5246551153996,1.2,70,0,0
A센터,[하림] 닭가슴살_500g (0804),가금육,66,1696.4923988941293,1.2,79,0,0
A센터,[하림] 닭가슴살_500g (0826),가금육,64,1034.4355412834839,1.2,77,0,0
A센터,[하림] 닭가슴살_500g (0834),가금육,59,1577.2269617971758,1.2,71,0,0
A센터,[하림] 닭가슴살_500g (0859),가금육,61,1046.9254067791574,1.2,73,0,0
A센터,[하림] 닭가슴살_500g (0911),가금육,60,1592.2400448243354,1.2,72,0,0
A센터,[하림] 닭가슴살_500g (0954),가금육,63,937.7154216986391,1.2,76,0,0
A센터,[하림] 닭가슴살_500g (1040),가금육,57,1629.9318673524128,1.2,68,0,0
A센터,[하림] 닭가슴살_500g (1057),가금육,62,1610.5400316627517,1.2,74,0,0
A센터,[하림] 닭가슴살_500g (1102),가금육,63,1732.3996576716527,1.2,76,0,0
A센터,[하림] 닭가슴살_500g (1176),가금육,65,1461.9595887379053,1.2,78,0,0
A센터,[하림] 닭가슴살_500g (1197),가금육,59,1695.3886292628122,1.2,71,0,0
A센터,[하림] 닭가슴살_500g (1204),가금육,64,1574.5268983689675,1.2,77,0,0
A센터,[하림] 닭가슴살_500g (1213),가금육,51,1277.8631658648421,1.2,61,0,0
A센터,[하림] 닭가슴살_500g (1237),가금육,59,1558.0690011737515,1.2,71,0,0
A센터,[하림] 닭가슴살_500g (1276),가금육,65,1749.8543392783392,1.2,78,0,0
A센터,[하림] 닭가슴살_500g (1282),가금육,69,1421.9130692952863,1.2,83,0,0
A센터,[하림] 닭가슴살_500g (1305),가금육,76,1223.0113807024031,1.2,91,0,0
A센터,[하림] 닭가슴살_500g (1330),가금육,60,1655.6283521233076,1.2,72,0,0
A센터,[하림] 닭가슴살_500g (1346),가금육,60,1371.4904578756282,1.2,72,0,0
A센터,[하림] 닭가슴살_500g (1347),가금육,65,1073.8730318884504,1.2,78,0,0
A센터,[하림] 닭가슴살_500g (1372),가금육,60,1817.8827831022481,1.2,72,0,0
A센터,[하림] 닭가슴살_500g (1384),가금육,59,1332.6758752249752,1.2,71,0,0
A센터,[하림] 닭가슴살_500g (1399),가금육,55,1506.2678410767633,1.2,66,0,0
A센터,[하림] 닭가슴살_500g (1414),가금육,56,1523.4199766358536,1.2,67,0,0
A센터,[하림] 닭가슴살_500g (1447),가금육,68,1649.9609862024074,1.2,82,0,0
A센터,[하림] 닭가슴살_500g (1456),가금육,68,1009.867835358185,1.2,82,0,0
A센터,[하림] 닭가슴살_500g (1515),가금육,67,1367.421260379492,1.2,80,0,0
A센터,[하림] 닭가슴살_500g (1533),가금육,63,1535.7747484762276,1.2,76,0,0
A센터,[하림] 닭가슴살_500g (1561),가금육,53,1599.2312892611235,1.2,64,0,0
A센터,[하림] 닭가슴살_500g (1570),가금육,61,1637.056038484221,1.2,73,0,0
A센터,[하림] 닭가슴살_500g (1598),가금육,61,1628.2122508294642,1.2,73,0,0
A센터,[하림] 닭가슴살_500g (1610),가금육,49,1108.0098321420392,1.2,59,0,0
A센터,[하림] 닭가슴살_500g (1642),가금육,74,2023.2484150408304,1.2,89,0,0
A센터,[하림] 닭가슴살_500g (1688),가금육,61,1601.2066699577192,1.2,73,0,0
A센터,[하림] 닭가슴살_500g (1772),가금육,63,1575.0417890163953,1.2,76,0,0
A센터,[하림] 닭가슴살_500g (1814),가금육,60,1580.711875961134,1.2,72,0,0
A센터,[하림] 닭가슴살_500g (1829),가금육,58,1121.2579043439005,1.2,70,0,0
A센터,[하림] 닭가슴살_500g (1836),가금육,61,1671.519311681715,1.2,73,0,0
A센터,[하림] 닭가슴살_500g (1876),가금육,67,1494.8465219577636,1.2,80,0,0
A센터,[하림] 닭가슴살_500g (1957),가금육,60,1661.9038094574828,1.2,72,0,0
A센터,[하림] 닭가슴살_500g (1981),가금육,71,1614.627496811214,1.2,85,0,0
A센터,[하림] 닭가슴살_500g (1982),가금육,63,1791.109995850267,1.2,76,0,0
A센터,[하림] 닭가슴살_500g (2001),가금육,58,1330.008882412161,1.2,70,0,0
A센터,[하림] 닭가슴살_500g (2003),가금육,66,1737.3538724279315,1.2,79,0,0
A센터,[하림] 닭가슴살_500g (2045),가금육,49,1100.2585510437616,1.2,59,0,0
A센터,[하림] 닭가슴살_500g (2048),가금육,67,1853.818205166029,1.2,80,0,0
A센터,[하림] 닭가슴살_500g (2083),가금육,50,1265.4982329339634,1.2,60,0,0
A센터,[하림] 닭가슴살_500g (2102),가금육,60,1690.000894571812,1.2,72,0,0
A센터,[하림] 닭가슴살_500g (2115),가금육,60,1520.7527705775688,1.2,72,0,0
A센터,[하림] 닭가슴살_500g (2121),가금육,62,1333.743783891224,1.2,74,0,0
A센터,[하림] 닭가슴살_500g (2182),가금육,62,1401.0000988212332,1.2,74,0,0
A센터,[하림] 닭가슴살_500g (2196),가금육,72,1406.8130105261134,1.2,86,0,0
A센터,[하림] 닭가슴살_500g (2206),가금육,56,1538.7067519215793,1.2,67,0,0
A센터,[하림] 닭가슴살_500g (2211),가금육,67,991.959969164536,1.2,80,0,0
A센터,[하림] 닭가슴살_500g (2227),가금육,47,1194.5927312693439,1.2,56,0,0
A센터,[하림] 닭가슴살_500g (2234),가금육,62,1715.0547270324007,1.2,74,0,0
A센터,[하림] 닭가슴살_500g (2245),가금육,51,1515.2535359891672,1.2,61,0,0
A센터,[하림] 닭가슴살_500g (2263),가금육,66,1486.524980724023,1.2,79,0,0
A센터,[하림] 닭가슴살_500g (2336),가금육,66,1577.6977304759405,1.2,79,0,0
A센터,[하림] 닭가슴살_500g (2338),가금육,63,1562.8484933522127,1.2,76,0,0
A센터,[하림] 닭가슴살_500g (2370),가금육,63,1420.8876527487234,1.2,76,0,0
A센터,[하림] 닭가슴살_500g (2428),가금육,60,1600.211298186415,1.2,72,0,0
A센터,[하림] 닭가슴살_500g (2456),가금육,68,1505.4312355849156,1.2,82,0,0
A센터,[하림] 닭가슴살_500g (2461),가금육,62,1625.7166445166072,1.2,74,0,0
A센터,[하림] 닭가슴살_500g (2469),가금육,62,1282.795750843069,1.2,74,0,0
A센터,[하림] 닭가슴살_500g (2475),가금육,54,1539.5813646992412,1.2,65,0,0
A센터,[하림] 닭가슴살_500g (2527),가금육,68,1598.3782297351518,1.2,82,0,0
A센터,[하림] 닭가슴살_500g (2545),가금육,62,1443.6655482231868,1.2,74,0,0
A센터,[하림] 닭가슴살_500g (2653),가금육,65,1124.2306216212128,1.2,78,0,0
A센터,[하림] 닭가슴살_500g (2661),가금육,61,1805.0949338087564,1.2,73,0,0
A센터,[하림] 닭가슴살_500g (2682),가금육,65,1553.126116283231,1.2,78,0,0
A센터,[하림] 닭가슴살_500g (2693),가금육,56,1766.9139305426431,1.2,67,0,0
A센터,[하림] 닭가슴살_500g (2713),가금육,67,1458.8579723127332,1.2,80,0,0
A센터,[하림] 닭가슴살_500g (2728),가금육,73,1392.3567369572904,1.2,88,0,0
A센터,[하림] 닭가슴살_500g (2734),가금육,63,923.0659900442911,1.2,76,0,0
A센터,[하림] 닭가슴살_500g (2779),가금육,68,1635.6036671338488,1.2,82,0,0
A센터,[하림] 닭가슴살_500g (2798),가금육,54,1767.7845884134802,1.2,65,0,0
A센터,[하림] 닭가슴살_500g (2858),가금육,59,1693.1033279987018,1.2,71,0,0
A센터,[하림] 닭가슴살_500g (2879),가금육,58,1491.9284671492514,1.2,70,0,0
A센터,[하림] 닭가슴살_500g (2909),가금육,66,1067.0450853840684,1.2,79,0,0
A센터,[하림] 닭가슴살_500g (2912),가금육,62,1593.4782837322723,1.2,74,0,0
A센터,[하림] 닭가슴살_500g (2952),가금육,66,1249.4074136008303,1.2,79,0,0
A센터,[하림] 닭가슴살_500g (2977),가금육,62,1620.2927759398779,1.2,74,0,0
A센터,[하림] 닭가슴살_500g (2982),가금육,53,1112.6101011845597,1.2,64,0,0
A센터,[하림] 닭가슴살_500g (2995),가금육,68,1934.0567479086549,1.2,82,0,0
A센터,[하림] 닭가슴살_500g (3013),가금육,66,1879.8382834964434,1.2,79,0,0
A센터,[하림] 닭가슴살_500g (3022),가금육,63,1302.749803819296,1.2,76,0,0
A센터,[하림] 닭가슴살_500g (3067),가금육,60,1539.74056728671,1.2,72,0,0
A센터,[하림] 닭가슴살_500g (3070),가금육,62,1670.0366843831175,1.2,74,0,0
A센터,[하림] 닭가슴살_500g (3072),가금육,52,1700.4991948978818,1.2,62,0,0
A센터,[하림] 닭가슴살_500g (3091),가금육,64,1510.185549230281,1.2,77,0,0
A센터,[하림] 닭가슴살_500g (3097),가금육,64,1670.0977729367594,1.2,77,0,0
A센터,[하림] 닭가슴살_500g (3101),가금육,61,1609.0287347572616,1.2,73,0,0
A센터,[하림] 닭가슴살_500g (3120),가금육,58,1512.4113308784165,1.2,70,0,0
A센터,[하림] 닭가슴살_500g (3131),가금육,61,1695.5052737237713,1.2,73,0,0
A센터,[하림] 닭가슴살_500g (3152),가금육,57,1552.3904099407737,1.2,68,0,0
A센터,[하림] 닭가슴살_500g (3168),가금육,66,1488.3789328176583,1.2,79,0,0
A센터,[하림] 닭가슴살_500g (3169),가금육,64,1691.166541835151,1.2,77,0,0
A센터,[하림] 닭가슴살_500g (3186),가금육,60,1493.1917080633655,1.2,72,0,0
A센터,[하림] 닭가슴살_500g (3196),가금육,67,1231.6827453878896,1.2,80,0,0
A센터,[하림] 닭가슴살_500g (3222),가금육,65,1440.8698987479963,1.2,78,0,0
A센터,[하림] 닭가슴살_500g (3244),가금육,53,1758.6869999576452,1.2,64,0,0
A센터,[하림] 닭가슴살_500g (3245),가금육,68,1525.9982093297542,1.2,82,0,0
A센터,[하림] 닭다리살_500g (0001),가금육,58,1547.2513947787234,1.2,70,0,0
A센터,[하림] 닭다리살_500g (0018),가금육,63,1226.1719863210906,1.2,76,0,0
A센터,[하림] 닭다리살_500g (0026),가금육,69,1824.6131252091864,1.2,83,0,0
A센터,[하림] 닭다리살_500g (0038),가금육,65,1420.9966242499343,1.2,78,0,0
A센터,[하림] 닭다리살_500g (0053),가금육,67,1495.3519321138058,1.2,80,0,0
A센터,[하림] 닭다리살_500g (0058),가금육,70,1814.075821724832,1.2,84,0,0
A센터,[하림] 닭다리살_500g (0083),가금육,55,1261.853080473775,1.2,66,0,0
A센터,[하림] 닭다리살_500g (0089),가금육,65,1031.4210981642243,1.2,78,0,0
A센터,[하림] 닭다리살_500g (0099),가금육,64,1778.5615651960507,1.2,77,0,0
A센터,[하림] 닭다리살_500g (0108),가금육,66,959.954247473873,1.2,79,0,0
A센터,[하림] 닭다리살_500g (0121),가금육,62,1699.3432511622507,1.2,74,0,0
A센터,[하림] 닭다리살_500g (0124),가금육,58,1054.1344641170115,1.2,70,0,0
A센터,[하림] 닭다리살_500g (0130),가금육,60,907.962947354866,1.2,72,0,0
A센터,[하림] 닭다리살_500g (0159),가금육,64,1495.9021971190798,1.2,77,0,0
A센터,[하림] 닭다리살_500g (0227),가금육,68,1677.7270756382593,1.2,82,0,0
A센터,[하림] 닭다리살_500g (0247),가금육,64,1724.6961977351295,1.2,77,0,0
A센터,[하림] 닭다리살_500g (0261),가금육,62,1300.1156739266867,1.2,74,0,0
A센터,[하림] 닭다리살_500g (0298),가금육,65,2044.4132776305999,1.2,78,0,0
A센터,[하림] 닭다리살_500g (0360),가금육,66,1553.2672823189102,1.2,79,0,0
A센터,[하림] 닭다리살_500g (0383),가금육,64,1707.2626144818646,1.2,77,0,0
A센터,[하림] 닭다리살_500g (0389),가금육,61,976.8043070450431,1.2,73,0,0
A센터,[하림] 닭다리살_500g (0400),가금육,71,1621.2180789101378,1.2,85,0,0
A센터,[하림] 닭다리살_500g (0426),가금육,69,1681.3337247369268,1.2,83,0,0
A센터,[하림] 닭다리살_500g (0431),가금육,52,1523.8657594438164,1.2,62,0,0
A센터,[하림] 닭다리살_500g (0439),가금육,61,1495.0125294186355,1.2,73,0,0
A센터,[하림] 닭다리살_500g (0570),가금육,70,1880.053530321968,1.2,84,0,0
A센터,[하림] 닭다리살_500g (0575),가금육,68,1574.318638271925,1.2,82,0,0
A센터,[하림] 닭다리살_500g (0619),가금육,67,1459.7661125551676,1.2,80,0,0
A센터,[하림] 닭다리살_500g (0629),가금육,52,1737.076546162387,1.2,62,0,0
A센터,[하림] 닭다리살_500g (0639),가금육,60,1574.0164734191899,1.2,72,0,0
A센터,[하림] 닭다리살_500g (0661),가금육,63,1578.6851538047922,1.2,76,0,0
A센터,[하림] 닭다리살_500g (0704),가금육,60,1826.0277583344093,1.2,72,0,0
A센터,[하림] 닭다리살_500g (0738),가금육,57,1249.6022074318491,1.2,68,0,0
A센터,[하림] 닭다리살_500g (0801),가금육,55,1515.8957855430851,1.2,66,0,0
A센터,[하림] 닭다리살_500g (0806),가금육,60,1770.1927140381117,1.2,72,0,0
A센터,[하림] 닭다리살_500g (0812),가금육,71,1589.0445604328797,1.2,85,0,0
A센터,[하림] 닭다리살_500g (0884),가금육,66,1828.256254626705,1.2,79,0,0
A센터,[하림] 닭다리살_500g (0905),가금육,66,1455.426232459606,1.2,79,0,0
A센터,[하림] 닭다리살_500g (0912),가금육,68,1582.9257561788747,1.2,82,0,0
A센터,[하림] 닭다리살_500g (0933),가금육,63,1795.593957638391,1.2,76,0,0
A센터,[하림] 닭다리살_500g (0940),가금육,58,1511.2033845420597,1.2,70,0,0
A센터,[하림] 닭다리살_500g (0988),가금육,60,1427.9445154110356,1.2,72,0,0
A센터,[하림] 닭다리살_500g (1041),가금육,67,1277.8332078211367,1.2,80,0,0
A센터,[하림] 닭다리살_500g (1063),가금육,55,1514.2139007200894,1.2,66,0,0
A센터,[하림] 닭다리살_500g (1079),가금육,64,1878.785929939277,1.2,77,0,0
A센터,[하림] 닭다리살_500g (1083),가금육,61,1634.7616235838696,1.2,73,0,0
A센터,[하림] 닭다리살_500g (1089),가금육,64,1805.9268059883752,1.2,77,0,0
A센터,[하림] 닭다리살_500g (1108),가금육,56,1887.0033066021479,1.2,67,0,0
A센터,[하림] 닭다리살_500g (1129),가금육,59,1665.5283746158304,1.2,71,0,0
A센터,[하림] 닭다리살_500g (1141),가금육,60,1422.5939363336126,1.2,72,0,0
A센터,[하림] 닭다리살_500g (1146),가금육,57,1454.171581851278,1.2,68,0,0
A센터,[하림] 닭다리살_500g (1148),가금육,69,1680.0976042579541,1.2,83,0,0
A센터,[하림] 닭다리살_500g (1157),가금육,55,1484.499664462167,1.2,66,0,0
A센터,[하림] 닭다리살_500g (1189),가금육,51,1516.4764124405856,1.2,61,0,0
A센터,[하림] 닭다리살_500g (1199),가금육,59,1644.7361668712094,1.2,71,0,0
A센터,[하림] 닭다리살_500g (1233),가금육,64,1178.0299119746603,1.2,77,0,0
A센터,[하림] 닭다리살_500g (1261),가금육,61,1637.3417020249294,1.2,73,0,0
A센터,[하림] 닭다리살_500g (1294),가금육,51,1923.1136048113876,1.2,61,0,0
A센터,[하림] 닭다리살_500g (1315),가금육,59,1741.290859143266,1.2,71,0,0
A센터,[하림] 닭다리살_500g (1385),가금육,61,1902.6838892096903,1.2,73,0,0
A센터,[하림] 닭다리살_500g (1405),가금육,62,1825.1904073314481,1.2,74,0,0
A센터,[하림] 닭다리살_500g (1413),가금육,66,1016.8907705359616,1.2,79,0,0
A센터,[하림] 닭다리살_500g (1427),가금육,73,1554.638616625678,1.2,88,0,0
A센터,[하림] 닭다리살_500g (1446),가금육,64,1956.060530184614,1.2,77,0,0
A센터,[하림] 닭다리살_500g (1464),가금육,61,1356.3814086948355,1.2,73,0,0
A센터,[하림] 닭다리살_500g (1503),가금육,54,1448.7701708567558,1.2,65,0,0
A센터,[하림] 닭다리살_500g (1525),가금육,66,1728.2894910577693,1.2,79,0,0
A센터,[하림] 닭다리살_500g (1531),가금육,56,1650.097888381016,1.2,67,0,0
A센터,[하림] 닭다리살_500g (1548),가금육,64,1745.9777479539234,1.2,77,0,0
A센터,[하림] 닭다리살_500g (1606),가금육,55,1472.683059145008,1.2,66,0,0
A센터,[하림] 닭다리살_500g (1625),가금육,60,1422.1849821346511,1.2,72,0,0
A센터,[하림] 닭다리살_500g (1648),가금육,58,1898.5420991681824,1.2,70,0,0
A센터,[하림] 닭다리살_500g (1736),가금육,63,1634.0333016512113,1.2,76,0,0
A센터,[하림] 닭다리살_500g (1764),가금육,57,1861.0080894723183,1.2,68,0,0
A센터,[하림] 닭다리살_500g (1813),가금육,63,1531.5294928061041,1.2,76,0,0
A센터,[하림] 닭다리살_500g (1824),가금육,56,1693.5787694214907,1.2,67,0,0
A센터,[하림] 닭다리살_500g (1867),가금육,65,1761.1174685363999,1.2,78,0,0
A센터,[하림] 닭다리살_500g (1869),가금육,71,1668.0361675228362,1.2,85,0,0
A센터,[하림] 닭다리살_500g (1870),가금육,67,1396.089162143163,1.2,80,0,0
A센터,[하림] 닭다리살_500g (1873),가금육,53,2011.405609062461,1.2,64,0,0
A센터,[하림] 닭다리살_500g (1882),가금육,65,1632.5763012268433,1.2,78,0,0
A센터,[하림] 닭다리살_500g (1891),가금육,68,1399.4291962851344,1.2,82,0,0
A센터,[하림] 닭다리살_500g (1925),가금육,54,1466.7277165182848,1.2,65,0,0
A센터,[하림] 닭다리살_500g (1948),가금육,55,1126.6426165490711,1.2,66,0,0
A센터,[하림] 닭다리살_500g (1969),가금육,71,1014.3349241984565,1.2,85,0,0
A센터,[하림] 닭다리살_500g (1990),가금육,62,1361.6091233439151,1.2,74,0,0
A센터,[하림] 닭다리살_500g (2011),가금육,59,1157.6428812747677,1.2,71,0,0
A센터,[하림] 닭다리살_500g (2019),가금육,70,1729.4872332989403,1.2,84,0,0
A센터,[하림] 닭다리살_500g (2047),가금육,51,1272.231683126533,1.2,61,0,0
A센터,[하림] 닭다리살_500g (2056),가금육,64,1576.8522370434594,1.2,77,0,0
A센터,[하림] 닭다리살_500g (2076),가금육,64,1551.5431619838344,1.2,77,0,0
A센터,[하림] 닭다리살_500g (2080),가금육,48,1373.277090848869,1.2,58,0,0
A센터,[하림] 닭다리살_500g (2098),가금육,68,1437.8877440488736,1.2,82,0,0
A센터,[하림] 닭다리살_500g (2101),가금육,55,1420.7361449299876,1.2,66,0,0
A센터,[하림] 닭다리살_500g (2170),가금육,64,1071.1347490754454,1.2,77,0,0
A센터,[하림] 닭다리살_500g (2215),가금육,66,1423.4243665005804,1.2,79,0,0
A센터,[하림] 닭다리살_500g (2216),가금육,60,1686.2562781095203,1.2,72,0,0
A센터,[하림] 닭다리살_500g (2220),가금육,61,1538.0451636875555,1.2,73,0,0
A센터,[하림] 닭다리살_500g (2228),가금육,69,1515.5629146123879,1.2,83,0,0
A센터,[하림] 닭다리살_500g (2257),가금육,60,1221.1539773324225,1.2,72,0,0
A센터,[하림] 닭다리살_500g (2294),가금육,59,1433.4354883281078,1.2,71,0,0
A센터,[하림] 닭다리살_500g (2306),가금육,55,1395.00565834774,1.2,66,0,0
A센터,[하림] 닭다리살_500g (2352),가금육,51,1705.8460605350083,1.2,61,0,0
A센터,[하림] 닭다리살_500g (2397),가금육,66,1551.9739135066684,1.2,79,0,0
A센터,[하림] 닭다리살_500g (2417),가금육,62,1345.2999785050945,1.2,74,0,0
A센터,[하림] 닭다리살_500g (2429),가금육,60,1704.5383948105919,1.2,72,0,0
A센터,[하림] 닭다리살_500g (2433),가금육,63,1644.1598267352394,1.2,76,0,0
A센터,[하림] 닭다리살_500g (2463),가금육,57,1521.5621851402443,1.2,68,0,0
A센터,[하림] 닭다리살_500g (2478),가금육,70,1738.6263435779817,1.2,84,0,0
A센터,[하림] 닭다리살_500g (2486),가금육,63,1560.302624784188,1.2,76,0,0
A센터,[하림] 닭다리살_500g (2496),가금육,66,1470.150648351053,1.2,79,0,0
A센터,[하림] 닭다리살_500g (2520),가금육,53,1718.9024486719277,1.2,64,0,0
A센터,[하림] 닭다리살_500g (2548),가금육,57,947.4203656751727,1.2,68,0,0
